index,temp,humidity,precip,date
46,28.08333333333333,39.21083333333333,0.75,16-02
47,28.383333333333336,35.27333333333333,0.0,17-02
48,28.83333333333333,35.14583333333333,0.1666666666666666,18-02
49,28.983333333333334,39.23,0.0166666666666666,19-02
50,29.309090909090912,39.22818181818182,0.0,20-02
51,29.65,40.7725,0.0,21-02
52,29.98333333333333,39.25833333333333,0.0,22-02
53,30.36666666666667,37.00833333333333,0.0,23-02
54,30.091666666666665,35.6625,0.0,24-02
55,30.20833333333333,31.23,0.0,25-02
56,29.941666666666663,32.78333333333334,0.0,26-02
57,30.09166666666667,32.31666666666667,0.0,27-02
58,29.666666666666668,35.461666666666666,0.0,28-02
59,29.23333333333333,37.8525,0.9166666666666666,01-03
60,29.85833333333333,38.35916666666666,0.0166666666666666,02-03
61,29.266666666666666,40.22083333333333,0.5,03-03
62,29.525,36.91833333333332,0.0,04-03
63,29.575000000000003,37.727500000000006,0.3333333333333333,05-03
64,30.38333333333334,35.300000000000004,0.0,06-03
65,30.45,33.52833333333333,0.0,07-03
66,30.774999999999995,34.4175,0.25,08-03
67,30.649999999999995,35.516666666666666,0.0166666666666666,09-03
68,30.641666666666666,36.196666666666665,0.0,10-03
69,30.8,37.94833333333334,0.0,11-03
70,30.83333333333333,36.625,0.0,12-03
71,30.75,37.51833333333333,0.0,13-03
72,30.916666666666668,35.775,0.0,14-03
73,31.075000000000003,38.74333333333333,0.0,15-03
74,31.141666666666666,37.48250000000001,0.0,16-03
75,31.84166666666667,35.73666666666667,0.1666666666666666,17-03
76,32.175000000000004,36.29916666666667,1.0833333333333333,18-03
77,32.516666666666666,31.99000000000001,0.0,19-03
78,32.35,31.638333333333332,0.0,20-03
79,32.575,30.765833333333337,0.0,21-03
80,32.40833333333333,30.70666666666666,0.0,22-03
81,32.71666666666666,29.22583333333333,0.0,23-03
82,32.75833333333333,32.86000000000001,0.0,24-03
83,32.675,35.291666666666664,0.0499999999999999,25-03
84,32.89166666666666,37.424166666666665,0.0833333333333333,26-03
85,32.81666666666667,39.84083333333333,0.0,27-03
86,33.08333333333333,38.36333333333334,0.0,28-03
87,32.74166666666667,40.031666666666666,0.0,29-03
88,32.208333333333336,39.63416666666667,0.0,30-03
89,32.75833333333333,36.425,0.0166666666666666,31-03
90,32.87500000000001,33.865,0.0,01-04
91,32.69166666666666,32.90749999999999,0.0,02-04
92,32.50833333333333,36.535833333333336,0.0,03-04
93,32.375,37.3075,0.0833333333333333,04-04
94,32.34166666666667,39.0975,0.0666666666666666,05-04
95,32.19166666666667,42.13833333333333,1.75,06-04
96,32.525000000000006,38.1525,0.2583333333333333,07-04
97,32.93333333333334,36.02,0.0166666666666666,08-04
98,32.18333333333334,41.88416666666667,0.0249999999999999,09-04
99,32.025,43.58583333333333,0.5583333333333333,10-04
100,32.425000000000004,41.07583333333333,1.0,11-04
101,33.26666666666666,37.8225,1.85,12-04
102,32.550000000000004,39.70666666666667,0.0833333333333333,13-04
103,32.53333333333333,39.15,0.5,14-04
104,32.508333333333326,41.395833333333336,0.0,15-04
105,32.05833333333333,45.33916666666666,0.0166666666666666,16-04
106,31.79166666666666,47.7225,0.25,17-04
107,32.025,45.70166666666666,1.5,18-04
108,31.59166666666667,49.52333333333334,2.4166666666666665,19-04
109,31.96666666666667,45.74666666666667,0.0,20-04
110,32.641666666666666,43.56333333333333,0.0,21-04
111,32.916666666666664,40.52583333333333,0.0,22-04
112,32.958333333333336,40.52833333333333,0.0,23-04
113,33.050000000000004,39.97166666666667,0.0,24-04
114,33.300000000000004,37.98083333333333,0.0,25-04
115,33.0,38.96416666666667,0.0833333333333333,26-04
116,33.12500000000001,42.150000000000006,0.0333333333333333,27-04
117,32.94166666666666,45.571666666666665,0.175,28-04
118,31.933333333333334,50.27000000000001,1.2666666666666666,29-04
119,31.525,48.90083333333333,0.5,30-04
120,32.04166666666667,48.267500000000005,0.0,01-05
121,32.08333333333333,49.28583333333333,0.2666666666666666,02-05
122,32.00833333333333,47.24416666666667,1.0833333333333333,03-05
123,32.33333333333333,45.525000000000006,0.0166666666666666,04-05
124,32.891666666666666,42.47,0.0333333333333333,05-05
125,32.541666666666664,46.748333333333335,0.0583333333333333,06-05
126,31.83333333333333,49.52666666666667,2.0,07-05
127,31.683333333333337,51.14000000000001,0.9333333333333332,08-05
128,31.5,51.08916666666666,0.4166666666666667,09-05
129,31.691666666666663,52.06250000000001,0.0,10-05
130,32.31666666666666,47.65583333333333,1.25,11-05
131,31.2,50.48666666666666,0.3083333333333333,12-05
132,31.125,54.22333333333333,0.4416666666666666,13-05
133,32.04166666666667,51.32999999999999,0.025,14-05
134,31.350000000000005,54.00666666666667,0.35,15-05
135,30.925,54.755,1.1916666666666669,16-05
136,31.941666666666663,53.8425,3.5583333333333336,17-05
137,31.941666666666663,53.88666666666666,0.2833333333333333,18-05
138,31.966666666666672,54.32833333333334,0.1583333333333333,19-05
139,31.058333333333337,54.97166666666666,1.5,20-05
140,31.04166666666666,56.4825,0.0,21-05
141,31.21666666666667,56.09666666666666,0.1666666666666666,22-05
142,31.775,54.35083333333333,0.0,23-05
143,31.566666666666677,55.52083333333334,3.0,24-05
144,31.95833333333333,53.43833333333334,0.1166666666666666,25-05
145,31.266666666666666,55.8225,1.9166666666666667,26-05
146,30.791666666666668,58.53333333333333,0.9166666666666666,27-05
147,31.58333333333333,55.07666666666668,0.0,28-05
148,31.38333333333333,57.89333333333334,0.1666666666666666,29-05
149,30.466666666666665,62.0275,0.3333333333333333,30-05
150,30.28333333333333,62.08666666666667,5.2,31-05
151,29.79166666666667,62.75833333333333,3.1333333333333333,01-06
152,29.78333333333333,61.68666666666667,1.5416666666666667,02-06
153,28.558333333333326,68.78833333333333,8.700000000000001,03-06
154,29.1,66.95166666666667,2.1,04-06
155,28.516666666666666,68.66416666666667,5.583333333333333,05-06
156,28.766666666666666,69.31833333333333,1.8666666666666665,06-06
157,28.34166666666667,69.85583333333334,0.0166666666666666,07-06
158,27.883333333333336,72.09833333333334,1.4416666666666664,08-06
159,27.71818181818181,71.89090909090909,3.2454545454545456,09-06
160,27.12727272727273,74.03545454545454,9.145454545454545,10-06
161,27.8,70.92545454545456,0.9272727272727272,11-06
162,27.154545454545453,73.3690909090909,1.9090909090909087,12-06
163,26.681818181818183,77.28727272727272,4.227272727272728,13-06
164,26.666666666666668,77.74666666666667,4.225,14-06
165,26.425,78.63250000000001,0.8083333333333332,15-06
166,25.98333333333333,79.88166666666667,11.308333333333332,16-06
167,25.70833333333333,81.75583333333334,12.083333333333334,17-06
168,25.85833333333333,79.77250000000001,5.075,18-06
169,25.625,82.79666666666667,7.141666666666667,19-06
170,26.48333333333333,77.39583333333333,2.158333333333333,20-06
171,26.55,76.7975,4.441666666666667,21-06
172,26.891666666666666,75.95916666666665,0.2166666666666666,22-06
173,26.23333333333333,78.08916666666666,5.949999999999999,23-06
174,25.9,80.01666666666668,4.583333333333333,24-06
175,25.75,80.24833333333333,5.825,25-06
176,25.808333333333337,81.105,4.083333333333333,26-06
177,26.2,79.24583333333335,2.125,27-06
178,26.13333333333333,79.22833333333334,4.483333333333333,28-06
179,26.416666666666668,77.63916666666667,7.741666666666667,29-06
180,25.8,81.1325,5.041666666666667,30-06
181,26.091666666666665,78.20083333333334,5.15,01-07
182,26.141666666666666,78.24166666666666,3.5583333333333336,02-07
183,24.84166666666667,84.9225,25.5,03-07
184,26.09166666666667,79.66499999999999,2.516666666666667,04-07
185,25.925000000000008,79.9175,4.075,05-07
186,26.133333333333336,78.78833333333334,3.208333333333333,06-07
187,25.83333333333333,80.39083333333333,4.708333333333333,07-07
188,25.308333333333337,82.90333333333335,4.791666666666667,08-07
189,25.45,83.19666666666667,9.108333333333333,09-07
190,25.308333333333337,82.26916666666666,11.058333333333332,10-07
191,24.941666666666677,84.04750000000001,14.725,11-07
192,24.73333333333333,84.97583333333334,14.225,12-07
193,24.84166666666667,84.57916666666667,8.6,13-07
194,25.0,85.0725,4.433333333333333,14-07
195,24.91666666666667,85.19916666666667,6.933333333333334,15-07
196,24.941666666666663,85.08083333333332,9.658333333333331,16-07
197,24.691666666666677,86.8725,9.791666666666666,17-07
198,24.78333333333333,85.945,6.625,18-07
199,24.425,88.31833333333333,13.908333333333331,19-07
200,24.433333333333334,88.33583333333333,6.758333333333333,20-07
201,24.75833333333333,87.09250000000002,9.558333333333334,21-07
202,24.416666666666668,87.53250000000001,20.5,22-07
203,24.3,88.61916666666666,23.84166666666667,23-07
204,24.683333333333337,86.72666666666667,7.058333333333333,24-07
205,24.65833333333333,86.53916666666667,8.424999999999999,25-07
206,24.741666666666664,86.01749999999998,4.858333333333333,26-07
207,24.74166666666667,85.05333333333333,6.633333333333333,27-07
208,24.95833333333333,83.66000000000001,5.533333333333334,28-07
209,24.71666666666667,83.97583333333334,5.791666666666667,29-07
210,24.416666666666668,86.6175,11.508333333333333,30-07
211,24.04166666666667,88.69500000000001,4.208333333333333,31-07
212,24.63333333333333,85.72083333333335,7.108333333333334,01-08
213,24.775,84.17416666666666,10.275,02-08
214,24.425,87.71583333333332,9.075,03-08
215,24.5,86.94,13.825,04-08
216,24.54166666666667,87.33166666666666,27.425,05-08
217,24.6,86.81833333333334,22.016666666666666,06-08
218,24.875,85.44666666666666,7.658333333333332,07-08
219,25.291666666666668,83.14083333333333,4.375,08-08
220,25.28333333333333,81.71666666666668,4.241666666666666,09-08
221,24.933333333333334,84.0725,2.625,10-08
222,24.816666666666663,85.27916666666665,2.9416666666666664,11-08
223,25.133333333333336,82.93333333333332,4.141666666666667,12-08
224,25.191666666666663,82.27,2.441666666666667,13-08
225,25.316666666666663,81.85083333333334,2.2916666666666665,14-08
226,25.041666666666668,83.70083333333334,3.2583333333333333,15-08
227,25.33333333333333,82.33166666666666,4.325,16-08
228,25.4,81.71499999999999,4.5,17-08
229,25.183333333333337,82.44083333333333,2.65,18-08
230,25.8,81.0775,2.3916666666666666,19-08
231,25.783333333333328,79.32166666666667,2.291666666666667,20-08
232,25.616666666666664,79.93416666666667,5.741666666666667,21-08
233,25.808333333333334,79.52833333333332,2.2666666666666666,22-08
234,25.775,80.21750000000002,3.1750000000000003,23-08
235,26.091666666666665,77.4825,3.491666666666667,24-08
236,25.675,77.60499999999999,0.4833333333333334,25-08
237,25.516666666666666,79.2,0.4416666666666666,26-08
238,25.08333333333333,82.82916666666665,2.8083333333333336,27-08
239,24.316666666666663,86.18499999999999,2.725,28-08
240,24.825,84.91666666666667,4.983333333333333,29-08
241,25.10833333333333,83.07083333333334,3.308333333333333,30-08
242,25.14166666666667,82.25833333333334,2.816666666666667,31-08
243,25.66666666666667,79.64583333333333,2.1166666666666667,01-09
244,25.75,79.93749999999999,2.283333333333333,02-09
245,25.566666666666663,80.395,6.408333333333334,03-09
246,25.566666666666663,79.54583333333333,2.5666666666666664,04-09
247,26.15833333333333,76.7775,2.833333333333333,05-09
248,25.70833333333333,79.27916666666665,3.333333333333333,06-09
249,25.241666666666664,81.65833333333333,7.558333333333334,07-09
250,25.6,78.68166666666667,3.65,08-09
251,25.85833333333333,78.54666666666668,8.241666666666667,09-09
252,25.766666666666666,78.63833333333334,2.608333333333333,10-09
253,25.925,78.60333333333334,3.4333333333333336,11-09
254,26.40000000000001,75.07833333333333,1.8416666666666668,12-09
255,26.08333333333333,76.90250000000002,4.6000000000000005,13-09
256,26.25833333333333,76.49916666666667,4.608333333333333,14-09
257,26.116666666666664,75.49500000000002,4.308333333333334,15-09
258,26.0,77.45083333333334,0.5666666666666667,16-09
259,26.11666666666667,76.17,3.8333333333333335,17-09
260,25.60833333333333,78.50666666666665,1.7,18-09
261,25.941666666666663,76.84166666666667,5.991666666666667,19-09
262,25.64166666666667,76.8625,2.5416666666666665,20-09
263,26.091666666666665,74.44083333333333,2.2166666666666663,21-09
264,26.350000000000005,72.81583333333334,1.8333333333333333,22-09
265,26.550000000000008,71.66166666666666,1.6416666666666666,23-09
266,26.3,75.83333333333333,5.650000000000001,24-09
267,27.183333333333334,72.29333333333332,9.791666666666666,25-09
268,27.175,72.21083333333333,3.7916666666666665,26-09
269,27.125,71.025,4.733333333333333,27-09
270,27.30909090909091,70.98,2.9,28-09
271,27.50909090909091,70.52272727272728,6.718181818181818,29-09
272,27.272727272727277,71.39090909090909,2.509090909090909,30-09
273,27.536363636363635,69.98636363636363,1.4545454545454546,01-10
274,27.21666666666667,73.54499999999999,4.55,02-10
275,27.508333333333336,71.1425,4.558333333333334,03-10
276,26.991666666666664,72.3275,1.4833333333333332,04-10
277,27.15,71.62583333333333,2.025,05-10
278,27.46666666666667,69.82833333333333,1.0,06-10
279,28.03333333333333,68.0475,2.766666666666667,07-10
280,27.324999999999992,71.26833333333333,4.258333333333334,08-10
281,27.78333333333333,69.155,0.1666666666666666,09-10
282,27.49166666666667,69.27666666666667,3.3666666666666667,10-10
283,27.28333333333333,69.33166666666666,2.1166666666666667,11-10
284,27.59166666666667,66.34166666666667,0.1666666666666666,12-10
285,28.425,63.16416666666667,2.75,13-10
286,28.48333333333333,63.36000000000001,1.8916666666666664,14-10
287,28.15,64.13250000000001,11.316666666666668,15-10
288,27.71666666666667,64.3275,2.3833333333333333,16-10
289,28.027272727272727,63.149999999999984,0.5727272727272728,17-10
290,27.883333333333336,62.804166666666674,1.3,18-10
291,28.0,60.49583333333333,3.083333333333333,19-10
292,27.450000000000003,63.120000000000005,4.883333333333334,20-10
293,28.183333333333337,58.06,2.533333333333333,21-10
294,28.008333333333336,60.18000000000001,3.4250000000000003,22-10
295,28.48333333333333,59.91416666666666,0.25,23-10
296,28.350000000000005,59.93500000000001,0.5833333333333334,24-10
297,27.183333333333334,62.78083333333333,1.9833333333333332,25-10
298,27.524999999999995,60.80916666666667,0.3,26-10
299,27.366666666666664,57.76250000000001,1.5083333333333335,27-10
300,27.8,55.751666666666665,0.0,28-10
301,27.99166666666667,54.50083333333333,1.3333333333333333,29-10
302,27.78333333333333,52.495,0.0,30-10
303,27.7,51.3,0.0,31-10
304,27.941666666666663,52.8175,0.0583333333333333,01-11
305,27.61666666666667,56.11916666666665,0.5,02-11
306,27.925,57.4575,0.0,03-11
307,28.0,55.88583333333335,0.0,04-11
308,28.125,55.07583333333333,0.0,05-11
309,27.966666666666665,54.84333333333334,0.0,06-11
310,27.71666666666667,55.025,0.75,07-11
311,27.425,55.7925,0.0833333333333333,08-11
312,27.308333333333334,48.87916666666667,0.0,09-11
313,27.375,49.438333333333325,0.0,10-11
314,27.48333333333333,48.5675,0.9166666666666666,11-11
315,27.55,49.45583333333334,0.0,12-11
316,26.883333333333336,55.18083333333334,1.5833333333333333,13-11
317,27.041666666666668,57.29583333333333,1.0,14-11
318,27.4,54.46,0.525,15-11
319,27.433333333333334,52.73749999999999,1.3333333333333333,16-11
320,27.60833333333333,50.11000000000001,0.95,17-11
321,27.575,52.35416666666666,0.0,18-11
322,26.891666666666666,54.84916666666666,1.5,19-11
323,26.83333333333333,58.20416666666667,0.1166666666666666,20-11
324,27.241666666666664,55.19666666666668,0.1916666666666666,21-11
325,27.474999999999994,53.532500000000006,0.0,22-11
326,27.508333333333336,53.43333333333333,0.85,23-11
327,27.149999999999995,56.60916666666666,0.4166666666666667,24-11
328,27.53333333333333,51.4025,0.0,25-11
329,27.316666666666663,51.90916666666666,0.0,26-11
330,26.975000000000005,51.64166666666667,0.0,27-11
331,26.616666666666664,50.8625,0.0083333333333333,28-11
332,26.33333333333333,55.60166666666667,0.0,29-11
333,26.86666666666667,53.08333333333334,0.0,30-11
334,27.00833333333333,52.99666666666667,0.1666666666666666,01-12
335,26.60833333333333,55.94333333333333,7.35,02-12
336,26.58333333333334,55.99666666666667,0.5750000000000001,03-12
337,26.79166666666667,58.48583333333334,0.75,04-12
338,27.11666666666667,52.13666666666666,0.0416666666666666,05-12
339,26.73333333333333,49.97416666666667,0.0083333333333333,06-12
340,26.35833333333333,51.57666666666666,0.0,07-12
341,26.427272727272733,52.52181818181819,0.0,08-12
342,26.875,51.78583333333333,0.0,09-12
343,26.58333333333334,52.79583333333334,0.0,10-12
344,26.516666666666666,50.98749999999999,0.0,11-12
345,26.308333333333334,51.29833333333332,0.0,12-12
346,26.0,54.77,0.0,13-12
347,25.98333333333333,58.58416666666667,0.0,14-12
348,26.35,54.72583333333333,0.0,15-12
349,26.166666666666668,50.51166666666666,0.0,16-12
350,25.675,50.45166666666668,0.0,17-12
351,25.500000000000004,45.82333333333332,0.0,18-12
352,25.25,46.95166666666666,0.0,19-12
353,24.883333333333336,50.07249999999999,0.0,20-12
354,25.55,47.815,0.0,21-12
355,25.6,45.685,0.0,22-12
356,25.433333333333334,48.365,0.0,23-12
357,25.683333333333337,47.745000000000005,0.0,24-12
358,25.71666666666667,46.92,0.0,25-12
359,25.64166666666667,46.28083333333333,0.0,26-12
360,25.65,45.83833333333333,0.0,27-12
361,25.183333333333334,45.735833333333325,0.0,28-12
362,25.366666666666664,47.502500000000005,0.0,29-12
363,25.58333333333333,51.36333333333332,0.0,30-12
364,25.133333333333336,53.315,0.0,31-12
