index,temp,humidity,precip,date
80,26.633333333333336,34.798333333333325,0.0666666666666666,22-03
81,27.20833333333333,35.247499999999995,0.0249999999999999,23-03
82,27.9,33.505833333333335,0.0166666666666666,24-03
83,28.558333333333334,30.85916666666667,0.0,25-03
84,28.566666666666663,33.2,0.1166666666666666,26-03
85,28.4,34.32333333333333,0.0333333333333333,27-03
86,28.600000000000005,35.32916666666667,0.0416666666666666,28-03
87,28.73333333333333,33.45166666666666,0.2166666666666666,29-03
88,28.1,36.44,0.3833333333333333,30-03
89,27.791666666666668,37.82166666666667,0.0,31-03
90,27.50833333333333,38.81583333333333,0.0,01-04
91,27.65,40.9325,0.0,02-04
92,27.84166666666665,42.43500000000001,0.0,03-04
93,28.125,39.60833333333333,0.0,04-04
94,28.316666666666663,39.37416666666666,0.0083333333333333,05-04
95,27.9,39.60416666666666,0.0,06-04
96,28.25,39.05916666666667,0.0,07-04
97,28.53333333333333,37.83250000000001,0.0,08-04
98,28.808333333333337,37.015,0.0,09-04
99,29.041666666666668,38.78416666666666,0.0,10-04
100,29.08333333333334,36.1125,0.0,11-04
101,29.316666666666663,33.854166666666664,0.0499999999999999,12-04
102,29.325,36.571666666666665,0.3083333333333333,13-04
103,29.41666666666666,39.38916666666667,0.1166666666666666,14-04
104,29.45,41.8225,0.2249999999999999,15-04
105,29.691666666666663,42.99916666666667,0.0833333333333333,16-04
106,29.433333333333334,42.62833333333334,0.0,17-04
107,29.316666666666663,42.10166666666667,0.0,18-04
108,29.649999999999995,40.33416666666667,0.1083333333333333,19-04
109,29.45833333333333,40.848333333333336,0.0166666666666666,20-04
110,29.25833333333333,41.425,0.0666666666666666,21-04
111,29.15,42.86166666666666,0.0999999999999999,22-04
112,29.241666666666664,41.9625,0.0,23-04
113,29.3,41.303333333333335,0.0,24-04
114,29.40833333333333,40.84916666666666,0.0,25-04
115,30.10833333333333,37.3075,0.0,26-04
116,30.58333333333333,37.88,0.0249999999999999,27-04
117,30.641666666666666,37.14833333333333,0.0333333333333333,28-04
118,30.191666666666663,41.51083333333333,0.2749999999999999,29-04
119,29.725000000000005,45.47916666666666,0.1416666666666667,30-04
120,29.875000000000004,46.258333333333326,0.2166666666666666,01-05
121,29.308333333333337,46.88166666666666,0.425,02-05
122,29.20833333333333,46.77166666666667,0.125,03-05
123,29.016666666666666,49.63166666666667,0.0,04-05
124,29.541666666666668,49.29166666666666,0.0333333333333333,05-05
125,29.683333333333334,46.51499999999999,0.0499999999999999,06-05
126,29.791666666666668,47.610833333333325,0.2916666666666667,07-05
127,29.883333333333336,48.77666666666667,0.4166666666666667,08-05
128,30.00833333333333,47.68333333333334,0.5750000000000001,09-05
129,29.925,45.76916666666667,0.0916666666666666,10-05
130,29.216666666666665,49.175,0.15,11-05
131,29.316666666666663,51.2475,0.1416666666666667,12-05
132,29.1,55.19833333333333,1.0166666666666666,13-05
133,29.433333333333326,53.75333333333333,1.0,14-05
134,29.741666666666664,52.5975,0.25,15-05
135,29.541666666666668,53.4475,0.4416666666666667,16-05
136,29.808333333333337,52.81916666666667,12.183333333333332,17-05
137,29.766666666666666,52.4125,6.858333333333333,18-05
138,29.55,53.805,0.6666666666666666,19-05
139,29.725,53.669166666666655,0.0083333333333333,20-05
140,29.45833333333333,56.15083333333333,0.0,21-05
141,29.53333333333333,56.48499999999999,0.075,22-05
142,29.675,56.51416666666666,0.0,23-05
143,29.625000000000004,56.9075,0.0,24-05
144,29.433333333333337,58.50666666666668,0.0,25-05
145,29.58333333333333,58.084166666666654,0.0,26-05
146,29.366666666666664,60.15833333333333,0.6833333333333332,27-05
147,29.23333333333333,61.418333333333344,0.9,28-05
148,29.29166666666666,61.8425,0.3833333333333333,29-05
149,29.05,61.9825,0.9,30-05
150,29.49166666666667,60.32916666666667,0.8333333333333334,31-05
151,28.96666666666667,62.43083333333333,2.15,01-06
152,28.566666666666663,65.69,4.683333333333333,02-06
153,28.11666666666667,68.7825,10.808333333333332,03-06
154,27.950000000000003,69.42416666666666,5.325,04-06
155,28.025,69.09416666666667,2.15,05-06
156,27.55,71.56,7.6,06-06
157,27.34166666666667,73.83083333333333,5.4750000000000005,07-06
158,27.466666666666665,72.96833333333333,6.033333333333332,08-06
159,27.072727272727267,75.25000000000001,10.09090909090909,09-06
160,27.13636363636364,75.92636363636365,10.263636363636364,10-06
161,27.04545454545454,77.38909090909091,9.563636363636364,11-06
162,26.89090909090909,77.81272727272727,13.363636363636363,12-06
163,26.93636363636364,76.9,7.69090909090909,13-06
164,26.8,76.30416666666666,6.391666666666667,14-06
165,26.175,79.5425,7.391666666666667,15-06
166,26.14166666666667,80.06,10.183333333333332,16-06
167,26.125,80.78,10.0,17-06
168,26.41666666666666,78.81333333333333,12.366666666666667,18-06
169,26.28333333333333,79.49416666666666,8.591666666666667,19-06
170,26.23333333333333,79.99333333333334,6.8,20-06
171,26.125000000000004,80.25083333333333,11.741666666666664,21-06
172,26.075,80.22166666666666,6.825,22-06
173,26.008333333333336,80.08083333333335,8.833333333333334,23-06
174,25.258333333333336,83.97916666666667,15.858333333333333,24-06
175,25.45,83.51666666666667,18.69166666666667,25-06
176,25.78333333333333,82.53083333333333,10.525,26-06
177,25.76666666666667,82.86000000000001,8.874999999999998,27-06
178,25.575,83.78416666666666,15.85,28-06
179,25.541666666666668,83.31500000000001,11.266666666666667,29-06
180,25.591666666666665,82.77416666666666,11.141666666666667,30-06
181,25.441666666666663,83.31083333333333,15.29166666666667,01-07
182,25.383333333333336,83.96749999999999,16.7,02-07
183,25.141666666666666,85.56333333333333,16.033333333333335,03-07
184,25.00833333333333,85.24833333333335,15.758333333333336,04-07
185,25.133333333333336,84.95333333333333,12.633333333333336,05-07
186,25.05,85.95249999999999,13.925000000000002,06-07
187,24.775,87.53083333333332,16.108333333333334,07-07
188,24.70833333333333,87.40500000000002,11.883333333333333,08-07
189,24.666666666666668,86.9825,15.108333333333333,09-07
190,24.63333333333333,87.31,20.216666666666665,10-07
191,24.6,88.36666666666667,15.466666666666669,11-07
192,24.524999999999995,88.98583333333333,15.358333333333333,12-07
193,24.36666666666667,88.79416666666664,11.9,13-07
194,24.700000000000003,87.75166666666667,18.675,14-07
195,24.841666666666665,87.45416666666665,18.308333333333334,15-07
196,24.625,88.055,17.45,16-07
197,24.70833333333333,87.88166666666666,17.766666666666666,17-07
198,24.58333333333333,89.17,15.708333333333334,18-07
199,24.350000000000005,90.12,16.375,19-07
200,24.33333333333333,90.0025,18.383333333333333,20-07
201,24.399999999999995,89.54416666666667,20.558333333333334,21-07
202,24.21666666666667,90.93,13.675,22-07
203,24.3,90.47916666666664,18.133333333333333,23-07
204,24.24166666666667,89.84083333333335,14.233333333333334,24-07
205,24.241666666666664,89.51833333333333,9.008333333333333,25-07
206,24.225000000000005,89.10916666666667,11.499999999999998,26-07
207,24.066666666666663,89.835,14.15,27-07
208,23.96666666666667,90.53416666666668,17.166666666666668,28-07
209,23.90833333333333,90.42,22.53333333333333,29-07
210,23.875,90.90083333333337,21.916666666666668,30-07
211,23.808333333333334,91.48166666666668,23.008333333333336,31-07
212,23.8,91.06166666666664,16.733333333333334,01-08
213,24.0,89.86666666666666,21.766666666666666,02-08
214,23.85833333333333,90.2175,20.15,03-08
215,23.8,90.70916666666665,22.275,04-08
216,24.116666666666664,89.63083333333334,19.625000000000004,05-08
217,23.88333333333333,90.01083333333334,12.15,06-08
218,23.816666666666663,89.83166666666665,6.2250000000000005,07-08
219,23.975,89.37,5.241666666666667,08-08
220,23.925,89.33916666666664,6.3,09-08
221,24.025,89.05,7.841666666666666,10-08
222,23.94166666666668,89.2975,6.475000000000001,11-08
223,23.758333333333336,90.08,6.708333333333333,12-08
224,23.83333333333333,89.52999999999999,8.341666666666667,13-08
225,23.808333333333337,89.38083333333334,8.341666666666667,14-08
226,23.925,88.97249999999998,6.791666666666667,15-08
227,23.941666666666663,88.86166666666668,7.258333333333333,16-08
228,23.78333333333333,89.73833333333334,8.216666666666667,17-08
229,23.71666666666667,90.17833333333331,6.783333333333334,18-08
230,23.866666666666664,89.42666666666668,9.45,19-08
231,23.71666666666667,90.14,15.441666666666665,20-08
232,23.65,90.20333333333332,11.425,21-08
233,23.85,89.32249999999999,10.6,22-08
234,24.03333333333333,88.42666666666668,5.741666666666666,23-08
235,24.01666666666667,88.65083333333335,6.191666666666666,24-08
236,23.85833333333333,88.90999999999998,8.274999999999999,25-08
237,23.825,89.35916666666667,6.716666666666666,26-08
238,23.70833333333333,90.08583333333333,8.741666666666669,27-08
239,23.850000000000005,90.3,11.633333333333333,28-08
240,24.20833333333333,89.41416666666667,17.058333333333334,29-08
241,24.0,89.83166666666666,12.508333333333333,30-08
242,23.95833333333333,90.00250000000001,13.4,31-08
243,23.933333333333334,88.99916666666667,6.7,01-09
244,23.98333333333333,88.27166666666666,4.591666666666667,02-09
245,24.041666666666668,88.36666666666667,10.308333333333334,03-09
246,24.03333333333333,88.58750000000002,10.249999999999998,04-09
247,23.86666666666667,88.95833333333333,8.933333333333332,05-09
248,23.86666666666667,88.84916666666665,5.408333333333334,06-09
249,23.825,88.44083333333333,9.766666666666666,07-09
250,23.766666666666666,88.8775,12.541666666666666,08-09
251,23.791666666666668,89.09333333333335,10.841666666666669,09-09
252,23.88333333333333,89.30416666666667,17.15,10-09
253,24.09166666666667,87.90500000000002,9.533333333333331,11-09
254,24.09166666666667,88.03583333333334,13.658333333333331,12-09
255,24.225,87.16083333333334,10.383333333333333,13-09
256,24.25,88.00083333333333,9.591666666666669,14-09
257,24.258333333333336,88.28083333333335,9.15,15-09
258,24.125,88.32666666666667,6.025000000000001,16-09
259,24.05,88.63499999999999,7.358333333333333,17-09
260,24.041666666666668,88.86749999999999,11.816666666666668,18-09
261,24.15,88.35000000000001,17.75,19-09
262,23.975000000000005,89.36083333333335,18.28333333333333,20-09
263,23.96666666666667,88.79833333333333,13.325,21-09
264,23.933333333333337,88.99083333333334,15.058333333333332,22-09
265,24.04166666666667,87.2725,10.283333333333331,23-09
266,23.98333333333333,87.19916666666667,6.491666666666667,24-09
267,24.075000000000003,86.72166666666668,8.575,25-09
268,24.291666666666668,84.7375,3.8083333333333336,26-09
269,24.441666666666663,83.13083333333334,2.591666666666667,27-09
270,24.33333333333333,83.23166666666667,5.05,28-09
271,24.433333333333334,83.65833333333333,4.550000000000001,29-09
272,24.65833333333333,81.96750000000002,2.658333333333333,30-09
273,24.675,82.1075,5.824999999999999,01-10
274,24.599999999999994,83.76833333333333,3.958333333333334,02-10
275,24.966666666666665,82.83166666666666,4.991666666666666,03-10
276,24.73333333333333,84.11,4.925,04-10
277,24.8,81.68083333333333,4.266666666666667,05-10
278,24.7,81.55916666666667,6.050000000000001,06-10
279,24.95,79.355,4.133333333333334,07-10
280,25.125,77.99083333333333,3.475,08-10
281,24.9,79.74499999999999,3.225,09-10
282,24.925,79.60166666666667,5.2250000000000005,10-10
283,24.575000000000003,79.58666666666666,3.2,11-10
284,24.675,77.46583333333332,1.75,12-10
285,24.53333333333333,77.35,3.266666666666666,13-10
286,24.75833333333333,74.40833333333333,2.533333333333333,14-10
287,24.450000000000003,76.07583333333335,4.175,15-10
288,24.491666666666664,75.93583333333332,0.6666666666666666,16-10
289,24.616666666666664,75.795,0.3583333333333333,17-10
290,24.216666666666665,76.43166666666669,1.55,18-10
291,23.941666666666663,76.30916666666667,2.433333333333333,19-10
292,23.933333333333334,73.46166666666666,1.5416666666666667,20-10
293,23.86666666666667,75.20500000000001,1.2916666666666667,21-10
294,23.75,74.465,2.1,22-10
295,23.51666666666667,72.41333333333334,2.4166666666666665,23-10
296,23.200000000000003,71.12499999999999,1.2416666666666667,24-10
297,23.041666666666668,73.20916666666666,1.1583333333333332,25-10
298,23.241666666666664,71.25666666666667,1.0833333333333333,26-10
299,23.141666666666666,70.81416666666667,0.0,27-10
300,23.191666666666663,68.77833333333332,0.5333333333333333,28-10
301,22.766666666666666,66.255,0.4166666666666667,29-10
302,22.275,65.96333333333332,0.4166666666666667,30-10
303,22.33333333333333,67.15499999999999,0.0416666666666666,31-10
304,22.15,68.55333333333334,0.4583333333333333,01-11
305,22.274999999999995,68.36083333333333,1.775,02-11
306,22.58333333333333,69.8,0.3833333333333333,03-11
307,22.933333333333334,70.19166666666668,0.625,04-11
308,22.625,70.84,0.7916666666666666,05-11
309,22.441666666666663,69.07583333333334,0.6416666666666666,06-11
310,21.99166666666667,66.92833333333333,0.1833333333333333,07-11
311,22.05,66.60166666666667,0.525,08-11
312,21.96666666666667,66.05083333333334,0.0666666666666666,09-11
313,21.866666666666664,64.88250000000002,0.0,10-11
314,21.916666666666668,64.52166666666666,0.0,11-11
315,21.850000000000005,64.92416666666666,0.0,12-11
316,22.041666666666668,68.31083333333335,0.0,13-11
317,22.375,68.58833333333334,0.3166666666666666,14-11
318,22.258333333333336,70.07833333333333,1.075,15-11
319,22.041666666666668,68.50250000000001,1.3416666666666668,16-11
320,21.975,66.77749999999999,0.175,17-11
321,22.058333333333334,67.15,0.2749999999999999,18-11
322,22.28333333333333,65.92166666666667,0.2333333333333333,19-11
323,22.10833333333333,65.29916666666666,0.125,20-11
324,22.15833333333333,68.6575,0.65,21-11
325,22.05,69.29416666666667,1.8416666666666668,22-11
326,22.08333333333333,67.8675,0.85,23-11
327,22.11666666666667,68.46666666666665,0.6166666666666667,24-11
328,22.166666666666668,67.58916666666667,0.325,25-11
329,22.08333333333333,65.665,0.0583333333333333,26-11
330,21.95,62.932500000000005,0.0,27-11
331,21.625000000000004,60.89333333333334,0.0,28-11
332,21.74166666666667,61.00416666666667,0.0,29-11
333,21.991666666666664,63.28916666666667,0.0,30-11
334,21.54166666666667,67.53916666666666,5.133333333333334,01-12
335,21.350000000000005,67.85333333333334,1.4583333333333333,02-12
336,21.6,66.5025,0.1083333333333333,03-12
337,21.65833333333333,67.13166666666667,0.0916666666666666,04-12
338,21.575,65.11,2.6083333333333334,05-12
339,21.133333333333333,63.0325,0.0249999999999999,06-12
340,20.64166666666667,62.30666666666667,0.0,07-12
341,20.991666666666664,61.15583333333333,0.0,08-12
342,20.975,61.18166666666667,0.0,09-12
343,20.98333333333333,60.84333333333333,0.0,10-12
344,20.28333333333333,65.81750000000001,0.4666666666666666,11-12
345,19.825,65.12583333333335,1.3333333333333333,12-12
346,19.508333333333336,65.77916666666667,0.3666666666666667,13-12
347,19.558333333333334,64.7275,0.3583333333333333,14-12
348,19.85833333333333,64.97333333333334,0.0166666666666666,15-12
349,20.05,62.9725,0.0,16-12
350,19.566666666666663,61.55416666666667,0.0,17-12
351,19.183333333333334,61.16583333333333,0.0,18-12
352,19.041666666666668,56.57083333333333,0.0,19-12
353,19.116666666666664,55.58583333333333,0.0,20-12
354,19.15833333333333,54.34333333333333,0.0,21-12
355,19.26666666666667,52.86083333333334,0.0,22-12
356,19.625,55.275000000000006,0.0,23-12
357,19.75,55.36166666666666,0.0,24-12
358,19.75,56.19166666666667,0.0,25-12
359,19.525,53.64000000000001,0.0,26-12
360,18.85833333333333,51.99333333333333,0.0,27-12
361,18.825,50.495,0.0,28-12
362,18.85833333333333,52.57833333333334,0.0,29-12
363,19.40833333333333,56.64000000000001,0.0,30-12
364,19.65833333333333,60.1675,0.0,31-12
